Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Factory,Factory Latitude,Factory Longitude,Distance (km),Lead Time,Profit Margin (%),Sales per Unit,Cost per Unit,Distance Category,High Value Order,Route ID,Shipping Rate ($/km),Estimated Shipping Cost,Delivery Efficiency Score,Factory Order Count,Factory Workload
3185,ORD03185,2025-12-11,2025-12-15,1,CUST6551,USA,Chicago,IL,86702,1,0,P189,Lickable Wallpaper,117.59,45,33.28,84.31,1,41.446333,-90.565487,1898,4,28.3,2.61,1.87,3,0,Secret Factory_Central,1.1,2087.8,474.5,977,2
3186,ORD03186,2025-03-18,2025-03-23,2,CUST5637,USA,Los Angeles,CA,18978,2,3,P803,SweeTARTS,706.85,236,185.74,521.11,2,48.11914,-96.18115,1007,5,26.28,3.0,2.21,0,1,Sugar Shack_West,0.6,604.2,201.4,1676,0
3187,ORD03187,2025-12-27,2026-01-04,3,CUST8242,USA,Chicago,IL,58386,1,0,P379,Kazookles,280.35,94,65.66,214.69,3,35.1175,-89.971107,2301,8,23.42,2.98,2.28,3,0,The Other Factory_Central,0.45,1035.45,287.62,681,1
3188,ORD03188,2025-02-09,2025-02-17,3,CUST7983,USA,Houston,TX,66637,2,2,P975,Hair Toffee,1331.08,283,521.2,809.88,3,35.1175,-89.971107,2119,8,39.16,4.7,2.86,3,1,The Other Factory_South,0.45,953.55,264.88,681,1
3189,ORD03189,2025-05-28,2025-06-05,3,CUST2897,USA,Los Angeles,CA,90162,0,3,P935,Wonka Bar - Milk Chocolate,762.44,158,330.39,432.05,4,32.076176,-81.088371,2298,8,43.33,4.83,2.73,3,1,Wicked Choccy's_West,0.45,1034.1,287.25,670,1
3190,ORD03190,2025-06-05,2025-06-10,1,CUST1439,USA,Chicago,IL,53722,2,0,P287,Nerds,1430.92,251,598.29,832.63,2,48.11914,-96.18115,2415,5,41.81,5.7,3.32,3,1,Sugar Shack_Central,1.1,2656.5,483.0,1676,0
3191,ORD03191,2025-08-19,2025-08-22,2,CUST1441,USA,Los Angeles,CA,72203,0,3,P919,Wonka Bar - Fudge Mallows,1949.81,293,865.73,1084.08,0,32.881893,-111.768036,231,3,44.4,6.65,3.7,2,1,Lot's O' Nuts_West,0.6,138.6,77.0,996,0
3192,ORD03192,2025-08-12,2025-08-19,3,CUST5644,USA,New York,NY,58617,1,1,P284,Lickable Wallpaper,1071.94,283,351.97,719.97,1,41.446333,-90.565487,1509,7,32.83,3.79,2.54,3,1,Secret Factory_East,0.45,679.05,215.57,977,2
3193,ORD03193,2025-11-26,2025-11-30,3,CUST2438,USA,New York,NY,34024,1,1,P458,Fizzy Lifting Drinks,204.25,50,81.16,123.09,2,48.11914,-96.18115,325,4,39.74,4.08,2.46,2,0,Sugar Shack_East,0.45,146.25,81.25,1676,0
3194,ORD03194,2025-10-20,2025-10-25,0,CUST3703,USA,Los Angeles,CA,36241,2,3,P725,Laffy Taffy,620.51,261,155.19,465.32,2,48.11914,-96.18115,1572,5,25.01,2.38,1.78,3,1,Sugar Shack_West,0.8,1257.6,314.4,1676,0
3195,ORD03195,2025-06-10,2025-06-14,2,CUST8483,USA,Houston,TX,42252,0,2,P557,Wonka Bar - Fudge Mallows,1356.32,221,482.74,873.58,0,32.881893,-111.768036,593,4,35.59,6.14,3.95,1,1,Lot's O' Nuts_South,0.6,355.8,148.25,996,0
3196,ORD03196,2025-10-01,2025-10-03,0,CUST8257,USA,New York,NY,83355,2,1,P785,Everlasting Gobstopper,183.03,63,70.08,112.95,1,41.446333,-90.565487,467,2,38.29,2.91,1.79,2,0,Secret Factory_East,0.8,373.6,233.5,977,2
3197,ORD03197,2025-06-27,2025-07-02,1,CUST8714,USA,New York,NY,61220,1,1,P579,Fizzy Lifting Drinks,476.27,125,177.72,298.55,2,48.11914,-96.18115,2067,5,37.31,3.81,2.39,3,0,Sugar Shack_East,1.1,2273.7,413.4,1676,0
3198,ORD03198,2025-05-12,2025-05-14,0,CUST5330,USA,New York,NY,92010,1,1,P384,Wonka Gum,477.4,129,110.46,366.94,1,41.446333,-90.565487,179,2,23.14,3.7,2.84,2,0,Secret Factory_East,0.8,143.2,89.5,977,2
3199,ORD03199,2025-06-11,2025-06-15,0,CUST4420,USA,Los Angeles,CA,76071,1,3,P376,Fizzy Lifting Drinks,373.1,125,152.63,220.47,2,48.11914,-96.18115,1026,4,40.91,2.98,1.76,0,0,Sugar Shack_West,0.8,820.8,256.5,1676,0
3200,ORD03200,2025-01-13,2025-01-18,0,CUST3085,USA,New York,NY,33888,2,1,P849,SweeTARTS,105.03,47,33.31,71.72,2,48.11914,-96.18115,1913,5,31.71,2.23,1.53,3,0,Sugar Shack_East,0.8,1530.4,382.6,1676,0
3201,ORD03201,2025-10-17,2025-10-21,1,CUST7780,USA,Chicago,IL,85840,2,0,P410,Laffy Taffy,793.71,163,285.66,508.05,2,48.11914,-96.18115,1591,4,35.99,4.87,3.12,3,1,Sugar Shack_Central,1.1,1750.1,397.75,1676,0
3202,ORD03202,2025-09-13,2025-09-19,2,CUST3320,USA,Houston,TX,41452,2,2,P434,Everlasting Gobstopper,583.16,257,172.31,410.85,1,41.446333,-90.565487,1929,6,29.55,2.27,1.6,3,0,Secret Factory_South,0.6,1157.4,321.5,977,2
3203,ORD03203,2025-06-08,2025-06-15,2,CUST7742,USA,Chicago,IL,35734,1,0,P297,Lickable Wallpaper,577.77,130,169.48,408.29,1,41.446333,-90.565487,2021,7,29.33,4.44,3.14,3,0,Secret Factory_Central,0.6,1212.6,288.71,977,2
3204,ORD03204,2025-02-02,2025-02-06,2,CUST5028,USA,Los Angeles,CA,36475,0,3,P703,Wonka Bar - Nutty Crunch Surprise,1517.89,271,537.15,980.74,0,32.881893,-111.768036,857,4,35.39,5.6,3.62,1,1,Lot's O' Nuts_West,0.6,514.2,214.25,996,0
3205,ORD03205,2025-11-13,2025-11-18,1,CUST4767,USA,Chicago,IL,58497,0,0,P522,Wonka Bar -Scrumdiddlyumptious,87.14,21,34.28,52.86,0,32.881893,-111.768036,2001,5,39.34,4.15,2.52,3,0,Lot's O' Nuts_Central,1.1,2201.1,400.2,996,0
3206,ORD03206,2025-05-18,2025-05-22,2,CUST3331,USA,New York,NY,19302,1,1,P655,Fizzy Lifting Drinks,514.88,159,112.82,402.06,2,48.11914,-96.18115,948,4,21.91,3.24,2.53,1,0,Sugar Shack_East,0.6,568.8,237.0,1676,0
3207,ORD03207,2025-02-20,2025-02-26,2,CUST3053,USA,New York,NY,95251,0,1,P303,Wonka Bar - Milk Chocolate,516.72,217,157.19,359.53,4,32.076176,-81.088371,1808,6,30.42,2.38,1.66,3,0,Wicked Choccy's_East,0.6,1084.8,301.33,670,1
3208,ORD03208,2025-02-16,2025-02-20,0,CUST3659,USA,Los Angeles,CA,11740,2,3,P642,Nerds,616.73,137,114.25,502.48,2,48.11914,-96.18115,1126,4,18.53,4.5,3.67,0,1,Sugar Shack_West,0.8,900.8,281.5,1676,0
3209,ORD03209,2025-10-30,2025-11-02,1,CUST8543,USA,Los Angeles,CA,77813,2,3,P600,SweeTARTS,1047.47,161,408.05,639.42,2,48.11914,-96.18115,1149,3,38.96,6.51,3.97,0,1,Sugar Shack_West,1.1,1263.9,383.0,1676,0
3210,ORD03210,2025-03-27,2025-03-29,0,CUST2546,USA,Chicago,IL,90949,2,0,P898,SweeTARTS,1503.78,245,641.08,862.7,2,48.11914,-96.18115,273,2,42.63,6.14,3.52,2,1,Sugar Shack_Central,0.8,218.4,136.5,1676,0
3211,ORD03211,2025-09-03,2025-09-09,0,CUST9574,USA,New York,NY,94305,0,1,P922,Wonka Bar - Fudge Mallows,694.85,151,245.52,449.33,0,32.881893,-111.768036,2074,6,35.33,4.6,2.98,3,1,Lot's O' Nuts_East,0.8,1659.2,345.67,996,0
3212,ORD03212,2025-09-22,2025-09-30,3,CUST4079,USA,Chicago,IL,25867,0,0,P923,Wonka Bar -Scrumdiddlyumptious,168.35,41,49.22,119.13,0,32.881893,-111.768036,2032,8,29.24,4.11,2.91,3,0,Lot's O' Nuts_Central,0.45,914.4,254.0,996,0
3213,ORD03213,2025-11-03,2025-11-08,3,CUST9505,USA,Chicago,IL,20707,2,0,P757,Hair Toffee,762.92,272,205.82,557.1,3,35.1175,-89.971107,759,5,26.98,2.8,2.05,1,1,The Other Factory_Central,0.45,341.55,151.8,681,1
3214,ORD03214,2025-05-18,2025-05-24,0,CUST3513,USA,Los Angeles,CA,40444,2,3,P923,Everlasting Gobstopper,424.88,145,105.63,319.25,1,41.446333,-90.565487,2120,6,24.86,2.93,2.2,3,0,Secret Factory_West,0.8,1696.0,353.33,977,2
3215,ORD03215,2025-01-03,2025-01-06,2,CUST4292,USA,Los Angeles,CA,66222,2,3,P831,Hair Toffee,599.57,176,191.88,407.69,3,35.1175,-89.971107,308,3,32.0,3.41,2.32,2,1,The Other Factory_West,0.6,184.8,102.67,681,1
3216,ORD03216,2025-09-06,2025-09-11,0,CUST5391,USA,Houston,TX,82163,2,2,P816,SweeTARTS,1677.58,297,698.84,978.74,2,48.11914,-96.18115,1849,5,41.66,5.65,3.3,3,1,Sugar Shack_South,0.8,1479.2,369.8,1676,0
3217,ORD03217,2025-03-15,2025-03-20,1,CUST4303,USA,Houston,TX,83636,1,2,P984,Fizzy Lifting Drinks,1766.2,268,778.87,987.33,2,48.11914,-96.18115,2221,5,44.1,6.59,3.68,3,1,Sugar Shack_South,1.1,2443.1,444.2,1676,0
3218,ORD03218,2025-02-12,2025-02-15,2,CUST1347,USA,Chicago,IL,91923,2,0,P137,Hair Toffee,944.58,223,356.81,587.77,3,35.1175,-89.971107,377,3,37.77,4.24,2.64,2,1,The Other Factory_Central,0.6,226.2,125.67,681,1
3219,ORD03219,2025-12-18,2025-12-22,1,CUST1677,USA,New York,NY,27737,0,1,P587,Wonka Bar - Milk Chocolate,643.35,236,273.14,370.21,4,32.076176,-81.088371,1906,4,42.46,2.73,1.57,3,1,Wicked Choccy's_East,1.1,2096.6,476.5,670,1
3220,ORD03220,2025-07-14,2025-07-19,1,CUST3819,USA,New York,NY,94428,2,1,P821,Nerds,374.75,145,87.26,287.49,2,48.11914,-96.18115,2236,5,23.28,2.58,1.98,3,0,Sugar Shack_East,1.1,2459.6,447.2,1676,0
3221,ORD03221,2025-07-18,2025-07-25,2,CUST1176,USA,Houston,TX,69748,2,2,P907,SweeTARTS,603.88,134,109.93,493.95,2,48.11914,-96.18115,2379,7,18.2,4.51,3.69,3,1,Sugar Shack_South,0.6,1427.4,339.86,1676,0
3222,ORD03222,2025-04-20,2025-04-22,0,CUST8475,USA,Chicago,IL,82164,2,0,P691,Nerds,162.96,79,39.25,123.71,2,48.11914,-96.18115,441,2,24.09,2.06,1.57,2,0,Sugar Shack_Central,0.8,352.8,220.5,1676,0
3223,ORD03223,2025-04-14,2025-04-22,3,CUST5182,USA,Houston,TX,20688,1,2,P545,Lickable Wallpaper,1048.33,292,240.11,808.22,1,41.446333,-90.565487,2073,8,22.9,3.59,2.77,3,1,Secret Factory_South,0.45,932.85,259.12,977,2
3224,ORD03224,2025-02-03,2025-02-05,1,CUST4089,USA,New York,NY,88140,2,1,P528,Fun Dip,466.76,207,131.99,334.77,2,48.11914,-96.18115,602,2,28.28,2.25,1.62,1,0,Sugar Shack_East,1.1,662.2,301.0,1676,0
3225,ORD03225,2025-09-24,2025-09-30,2,CUST4011,USA,Chicago,IL,31088,2,0,P640,Nerds,79.49,34,15.4,64.09,2,48.11914,-96.18115,1830,6,19.37,2.34,1.88,3,0,Sugar Shack_Central,0.6,1098.0,305.0,1676,0
3226,ORD03226,2025-10-06,2025-10-13,3,CUST8543,USA,Houston,TX,13060,1,2,P178,Fizzy Lifting Drinks,1772.21,275,706.88,1065.33,2,48.11914,-96.18115,1687,7,39.89,6.44,3.87,3,1,Sugar Shack_South,0.45,759.15,241.0,1676,0
3227,ORD03227,2025-07-07,2025-07-15,3,CUST6751,USA,Chicago,IL,79235,2,0,P857,SweeTARTS,143.27,40,37.07,106.2,2,48.11914,-96.18115,2264,8,25.87,3.58,2.66,3,0,Sugar Shack_Central,0.45,1018.8,283.0,1676,0
3228,ORD03228,2025-03-06,2025-03-12,2,CUST3206,USA,Los Angeles,CA,92760,0,3,P233,Wonka Bar -Scrumdiddlyumptious,486.99,176,161.57,325.42,0,32.881893,-111.768036,1501,6,33.18,2.77,1.85,3,0,Lot's O' Nuts_West,0.6,900.6,250.17,996,0
3229,ORD03229,2025-07-15,2025-07-19,1,CUST6045,USA,New York,NY,35920,1,1,P353,Fizzy Lifting Drinks,217.71,68,90.1,127.61,2,48.11914,-96.18115,1684,4,41.39,3.2,1.88,3,0,Sugar Shack_East,1.1,1852.4,421.0,1676,0
3230,ORD03230,2025-12-16,2025-12-21,3,CUST9006,USA,New York,NY,24393,0,1,P325,Wonka Bar - Milk Chocolate,669.04,199,258.72,410.32,4,32.076176,-81.088371,734,5,38.67,3.36,2.06,1,1,Wicked Choccy's_East,0.45,330.3,146.8,670,1
3231,ORD03231,2025-05-25,2025-05-29,0,CUST3166,USA,New York,NY,28137,0,1,P969,Wonka Bar - Nutty Crunch Surprise,251.39,79,59.63,191.76,0,32.881893,-111.768036,1404,4,23.72,3.18,2.43,0,0,Lot's O' Nuts_East,0.8,1123.2,351.0,996,0
3232,ORD03232,2025-11-04,2025-11-07,0,CUST7514,USA,New York,NY,22168,2,1,P454,Fun Dip,1229.38,235,385.86,843.52,2,48.11914,-96.18115,500,3,31.39,5.23,3.59,2,1,Sugar Shack_East,0.8,400.0,166.67,1676,0
3233,ORD03233,2025-12-10,2025-12-16,3,CUST1534,USA,Los Angeles,CA,16209,1,3,P472,Kazookles,407.77,174,132.34,275.43,3,35.1175,-89.971107,1304,6,32.45,2.34,1.58,0,0,The Other Factory_West,0.45,586.8,217.33,681,1
3234,ORD03234,2025-02-14,2025-02-20,3,CUST3694,USA,Chicago,IL,10365,1,0,P827,Fizzy Lifting Drinks,198.1,87,44.38,153.72,2,48.11914,-96.18115,1452,6,22.4,2.28,1.77,0,0,Sugar Shack_Central,0.45,653.4,242.0,1676,0
3235,ORD03235,2025-04-06,2025-04-10,2,CUST5076,USA,Houston,TX,99927,1,2,P864,Lickable Wallpaper,253.26,113,82.84,170.42,1,41.446333,-90.565487,524,4,32.71,2.24,1.51,1,0,Secret Factory_South,0.6,314.4,131.0,977,2
3236,ORD03236,2025-01-21,2025-01-27,0,CUST9762,USA,Houston,TX,63599,0,2,P329,Wonka Bar - Milk Chocolate,647.84,214,268.85,378.99,4,32.076176,-81.088371,2113,6,41.5,3.03,1.77,3,1,Wicked Choccy's_South,0.8,1690.4,352.17,670,1
3237,ORD03237,2025-11-14,2025-11-20,2,CUST5483,USA,Houston,TX,98936,0,2,P270,Wonka Bar - Milk Chocolate,898.6,226,168.89,729.71,4,32.076176,-81.088371,1798,6,18.79,3.98,3.23,3,1,Wicked Choccy's_South,0.6,1078.8,299.67,670,1
3238,ORD03238,2025-06-28,2025-06-29,1,CUST1285,USA,Los Angeles,CA,83924,2,3,P147,Nerds,337.17,67,119.51,217.66,2,48.11914,-96.18115,313,1,35.45,5.03,3.25,2,0,Sugar Shack_West,1.1,344.3,313.0,1676,0
3239,ORD03239,2025-04-12,2025-04-16,0,CUST8958,USA,Chicago,IL,38079,2,0,P415,Fun Dip,1391.68,278,609.73,781.95,2,48.11914,-96.18115,1155,4,43.81,5.01,2.81,0,1,Sugar Shack_Central,0.8,924.0,288.75,1676,0
3240,ORD03240,2025-06-23,2025-06-25,1,CUST2594,USA,Chicago,IL,33077,2,0,P132,Hair Toffee,471.55,184,144.83,326.72,3,35.1175,-89.971107,605,2,30.71,2.56,1.78,1,0,The Other Factory_Central,1.1,665.5,302.5,681,1
3241,ORD03241,2025-01-27,2025-02-01,3,CUST9050,USA,Chicago,IL,22172,2,0,P974,Fun Dip,79.59,17,25.96,53.63,2,48.11914,-96.18115,826,5,32.62,4.68,3.15,1,0,Sugar Shack_Central,0.45,371.7,165.2,1676,0
3242,ORD03242,2025-09-22,2025-09-26,1,CUST2177,USA,Los Angeles,CA,68154,2,3,P409,SweeTARTS,184.04,37,74.1,109.94,2,48.11914,-96.18115,1787,4,40.26,4.97,2.97,3,0,Sugar Shack_West,1.1,1965.7,446.75,1676,0
3243,ORD03243,2025-02-24,2025-02-28,3,CUST4502,USA,Chicago,IL,26146,0,0,P586,Wonka Bar -Scrumdiddlyumptious,337.39,95,69.88,267.51,0,32.881893,-111.768036,147,4,20.71,3.55,2.82,2,0,Lot's O' Nuts_Central,0.45,66.15,36.75,996,0
3244,ORD03244,2025-07-11,2025-07-13,1,CUST2908,USA,New York,NY,84197,1,1,P347,Lickable Wallpaper,73.31,15,21.32,51.99,1,41.446333,-90.565487,527,2,29.08,4.89,3.47,1,0,Secret Factory_East,1.1,579.7,263.5,977,2
3245,ORD03245,2025-02-20,2025-02-24,3,CUST7104,USA,Houston,TX,43445,2,2,P605,SweeTARTS,39.82,14,7.46,32.36,2,48.11914,-96.18115,412,4,18.73,2.84,2.31,2,0,Sugar Shack_South,0.45,185.4,103.0,1676,0
3246,ORD03246,2025-01-13,2025-01-17,1,CUST5103,USA,New York,NY,24865,0,1,P594,Wonka Bar - Milk Chocolate,125.42,34,54.52,70.9,4,32.076176,-81.088371,1753,4,43.47,3.69,2.09,3,0,Wicked Choccy's_East,1.1,1928.3,438.25,670,1
3247,ORD03247,2025-06-29,2025-07-02,1,CUST7370,USA,Los Angeles,CA,26463,2,3,P125,Nerds,805.54,280,184.68,620.86,2,48.11914,-96.18115,1024,3,22.93,2.88,2.22,0,1,Sugar Shack_West,1.1,1126.4,341.33,1676,0
3248,ORD03248,2025-07-20,2025-07-27,2,CUST1363,USA,New York,NY,25311,0,1,P759,Wonka Bar - Milk Chocolate,823.94,221,321.67,502.27,4,32.076176,-81.088371,2212,7,39.04,3.73,2.27,3,1,Wicked Choccy's_East,0.6,1327.2,316.0,670,1
3249,ORD03249,2025-03-22,2025-03-24,1,CUST2861,USA,New York,NY,71669,1,1,P466,Wonka Gum,637.09,269,114.22,522.87,1,41.446333,-90.565487,816,2,17.93,2.37,1.94,1,1,Secret Factory_East,1.1,897.6,408.0,977,2
3250,ORD03250,2025-11-21,2025-11-25,3,CUST8108,USA,Los Angeles,CA,70479,1,3,P636,Fizzy Lifting Drinks,532.25,109,190.77,341.48,2,48.11914,-96.18115,126,4,35.84,4.88,3.13,2,0,Sugar Shack_West,0.45,56.7,31.5,1676,0
3251,ORD03251,2025-08-30,2025-09-02,2,CUST4413,USA,New York,NY,28070,1,1,P826,Wonka Gum,189.94,48,41.94,148.0,1,41.446333,-90.565487,460,3,22.08,3.96,3.08,2,0,Secret Factory_East,0.6,276.0,153.33,977,2
3252,ORD03252,2025-09-13,2025-09-19,0,CUST3804,USA,Houston,TX,61067,2,2,P380,Nerds,345.98,175,61.78,284.2,2,48.11914,-96.18115,2499,6,17.86,1.98,1.62,3,0,Sugar Shack_South,0.8,1999.2,416.5,1676,0
3253,ORD03253,2025-01-09,2025-01-13,1,CUST8403,USA,Houston,TX,62172,0,2,P503,Wonka Bar - Nutty Crunch Surprise,993.0,209,411.04,581.96,0,32.881893,-111.768036,1873,4,41.39,4.75,2.78,3,1,Lot's O' Nuts_South,1.1,2060.3,468.25,996,0
3254,ORD03254,2025-03-06,2025-03-09,0,CUST7716,USA,Chicago,IL,67286,1,0,P789,Wonka Gum,226.33,85,98.49,127.84,1,41.446333,-90.565487,674,3,43.52,2.66,1.5,1,0,Secret Factory_Central,0.8,539.2,224.67,977,2
3255,ORD03255,2025-06-05,2025-06-10,1,CUST4223,USA,Los Angeles,CA,67673,0,3,P298,Wonka Bar - Triple Dazzle Caramel,746.25,243,291.27,454.98,4,32.076176,-81.088371,2332,5,39.03,3.07,1.87,3,1,Wicked Choccy's_West,1.1,2565.2,466.4,670,1
3256,ORD03256,2025-02-23,2025-02-28,3,CUST3815,USA,Los Angeles,CA,49198,0,3,P153,Wonka Bar -Scrumdiddlyumptious,260.75,44,105.37,155.38,0,32.881893,-111.768036,973,5,40.41,5.93,3.53,1,0,Lot's O' Nuts_West,0.45,437.85,194.6,996,0
3257,ORD03257,2025-02-28,2025-03-06,3,CUST7150,USA,Houston,TX,48193,1,2,P880,Kazookles,1434.48,257,577.07,857.41,3,35.1175,-89.971107,1187,6,40.23,5.58,3.34,0,1,The Other Factory_South,0.45,534.15,197.83,681,1
3258,ORD03258,2025-09-15,2025-09-22,3,CUST5559,USA,Chicago,IL,28862,2,0,P332,Nerds,1888.58,293,774.74,1113.84,2,48.11914,-96.18115,1624,7,41.02,6.45,3.8,3,1,Sugar Shack_Central,0.45,730.8,232.0,1676,0
3259,ORD03259,2025-04-08,2025-04-13,3,CUST7212,USA,Houston,TX,99989,0,2,P567,Wonka Bar - Fudge Mallows,182.73,70,69.84,112.89,0,32.881893,-111.768036,526,5,38.22,2.61,1.61,1,0,Lot's O' Nuts_South,0.45,236.7,105.2,996,0
3260,ORD03260,2025-02-04,2025-02-12,3,CUST7771,USA,Los Angeles,CA,14647,2,3,P156,Fun Dip,257.18,48,98.78,158.4,2,48.11914,-96.18115,2118,8,38.41,5.36,3.3,3,0,Sugar Shack_West,0.45,953.1,264.75,1676,0
3261,ORD03261,2025-07-23,2025-07-30,3,CUST5225,USA,Houston,TX,13878,2,2,P162,Laffy Taffy,1658.85,261,673.62,985.23,2,48.11914,-96.18115,1901,7,40.61,6.36,3.77,3,1,Sugar Shack_South,0.45,855.45,271.57,1676,0
3262,ORD03262,2025-09-22,2025-09-27,0,CUST2008,USA,Houston,TX,92820,1,2,P315,Lickable Wallpaper,873.42,269,223.39,650.03,1,41.446333,-90.565487,1950,5,25.58,3.25,2.42,3,1,Secret Factory_South,0.8,1560.0,390.0,977,2
3263,ORD03263,2025-01-06,2025-01-13,2,CUST4028,USA,Los Angeles,CA,85456,0,3,P475,Wonka Bar -Scrumdiddlyumptious,477.49,84,179.06,298.43,0,32.881893,-111.768036,2380,7,37.5,5.68,3.55,3,0,Lot's O' Nuts_West,0.6,1428.0,340.0,996,0
3264,ORD03264,2025-06-11,2025-06-15,0,CUST9802,USA,Los Angeles,CA,14268,2,3,P527,Laffy Taffy,1468.91,293,518.26,950.65,2,48.11914,-96.18115,1063,4,35.28,5.01,3.24,0,1,Sugar Shack_West,0.8,850.4,265.75,1676,0
3265,ORD03265,2025-01-21,2025-01-26,3,CUST7909,USA,Chicago,IL,53830,0,0,P118,Wonka Bar -Scrumdiddlyumptious,1473.67,294,516.52,957.15,0,32.881893,-111.768036,690,5,35.05,5.01,3.26,1,1,Lot's O' Nuts_Central,0.45,310.5,138.0,996,0
3266,ORD03266,2025-09-12,2025-09-14,0,CUST3930,USA,Houston,TX,78901,2,2,P121,SweeTARTS,1126.6,229,261.19,865.41,2,48.11914,-96.18115,362,2,23.18,4.92,3.78,2,1,Sugar Shack_South,0.8,289.6,181.0,1676,0
3267,ORD03267,2025-08-31,2025-09-02,0,CUST4935,USA,Houston,TX,35790,2,2,P374,Fun Dip,1347.39,266,307.78,1039.61,2,48.11914,-96.18115,319,2,22.84,5.07,3.91,2,1,Sugar Shack_South,0.8,255.2,159.5,1676,0
3268,ORD03268,2025-07-06,2025-07-10,0,CUST4309,USA,New York,NY,17540,0,1,P695,Wonka Bar - Nutty Crunch Surprise,1308.52,250,486.13,822.39,0,32.881893,-111.768036,1204,4,37.15,5.23,3.29,0,1,Lot's O' Nuts_East,0.8,963.2,301.0,996,0
3269,ORD03269,2025-06-25,2025-07-01,3,CUST4586,USA,Houston,TX,75723,2,2,P366,SweeTARTS,608.01,142,177.76,430.25,2,48.11914,-96.18115,1428,6,29.24,4.28,3.03,0,1,Sugar Shack_South,0.45,642.6,238.0,1676,0
3270,ORD03270,2025-01-20,2025-01-26,3,CUST7624,USA,Los Angeles,CA,23292,1,3,P246,Wonka Gum,1153.31,236,338.77,814.54,1,41.446333,-90.565487,1080,6,29.37,4.89,3.45,0,1,Secret Factory_West,0.45,486.0,180.0,977,2
3271,ORD03271,2025-11-21,2025-11-29,3,CUST2522,USA,New York,NY,76866,2,1,P508,SweeTARTS,544.79,126,241.06,303.73,2,48.11914,-96.18115,2277,8,44.25,4.32,2.41,3,0,Sugar Shack_East,0.45,1024.65,284.62,1676,0
3272,ORD03272,2025-01-16,2025-01-17,1,CUST3166,USA,Los Angeles,CA,30607,2,3,P425,Everlasting Gobstopper,259.7,68,92.49,167.21,1,41.446333,-90.565487,133,1,35.61,3.82,2.46,2,0,Secret Factory_West,1.1,146.3,133.0,977,2
3273,ORD03273,2025-04-26,2025-05-03,2,CUST6392,USA,Chicago,IL,54066,0,0,P802,Wonka Bar - Milk Chocolate,1544.95,263,660.92,884.03,4,32.076176,-81.088371,2039,7,42.78,5.87,3.36,3,1,Wicked Choccy's_Central,0.6,1223.4,291.29,670,1
3274,ORD03274,2025-12-17,2025-12-20,1,CUST3178,USA,Houston,TX,39322,0,2,P599,Wonka Bar - Nutty Crunch Surprise,91.82,22,34.23,57.59,0,32.881893,-111.768036,1333,3,37.28,4.17,2.62,0,0,Lot's O' Nuts_South,1.1,1466.3,444.33,996,0
3275,ORD03275,2025-07-24,2025-07-28,0,CUST7304,USA,New York,NY,25998,1,1,P678,Fizzy Lifting Drinks,500.8,177,181.1,319.7,2,48.11914,-96.18115,1383,4,36.16,2.83,1.81,0,0,Sugar Shack_East,0.8,1106.4,345.75,1676,0
3276,ORD03276,2025-07-22,2025-07-29,3,CUST3580,USA,New York,NY,32867,1,1,P103,Lickable Wallpaper,297.47,64,121.28,176.19,1,41.446333,-90.565487,1737,7,40.77,4.65,2.75,3,0,Secret Factory_East,0.45,781.65,248.14,977,2
3277,ORD03277,2025-08-25,2025-08-31,3,CUST9297,USA,Houston,TX,63496,2,2,P896,SweeTARTS,1165.4,265,324.94,840.46,2,48.11914,-96.18115,1420,6,27.88,4.4,3.17,0,1,Sugar Shack_South,0.45,639.0,236.67,1676,0
3278,ORD03278,2025-09-29,2025-10-01,1,CUST9832,USA,Chicago,IL,24861,1,0,P804,Wonka Gum,1290.9,257,376.52,914.38,1,41.446333,-90.565487,565,2,29.17,5.02,3.56,1,1,Secret Factory_Central,1.1,621.5,282.5,977,2
3279,ORD03279,2025-12-28,2026-01-03,3,CUST6229,USA,New York,NY,89540,2,1,P718,Hair Toffee,271.05,91,47.78,223.27,3,35.1175,-89.971107,1480,6,17.63,2.98,2.45,0,0,The Other Factory_East,0.45,666.0,246.67,681,1
3280,ORD03280,2025-03-02,2025-03-04,1,CUST3049,USA,Los Angeles,CA,16505,2,3,P998,Everlasting Gobstopper,234.4,73,87.78,146.62,1,41.446333,-90.565487,545,2,37.45,3.21,2.01,1,0,Secret Factory_West,1.1,599.5,272.5,977,2
3281,ORD03281,2025-01-08,2025-01-12,3,CUST3863,USA,New York,NY,32779,2,1,P616,Laffy Taffy,1153.44,165,510.78,642.66,2,48.11914,-96.18115,151,4,44.28,6.99,3.89,2,1,Sugar Shack_East,0.45,67.95,37.75,1676,0
3282,ORD03282,2025-04-14,2025-04-20,2,CUST2288,USA,Chicago,IL,32159,1,0,P836,Wonka Gum,461.14,84,152.97,308.17,1,41.446333,-90.565487,1761,6,33.17,5.49,3.67,3,0,Secret Factory_Central,0.6,1056.6,293.5,977,2
3283,ORD03283,2025-03-21,2025-03-24,2,CUST9933,USA,Houston,TX,48506,2,2,P623,Everlasting Gobstopper,425.3,118,161.26,264.04,1,41.446333,-90.565487,384,3,37.92,3.6,2.24,2,0,Secret Factory_South,0.6,230.4,128.0,977,2
